candidate_id,name,party_code,number,title,text
807,Trine Birk Andersen,A,3,Flere sundhedsfaglige hvor behovet er størst  - Mere lighed  i sundhed,"Kampen mod ulighed i sundhed hænger uløseligt sammen med kampen for bedre arbejdsvilkår i sundhedsvæsenet. Fremtidens attraktive arbejdsplads bygger på fleksible arbejdsvilkår, ordentlig løn, gode muligheder for efteruddannelse og reelle rammer for at bringe sin faglighed i spil. Ulighed i sundhed er ikke et vilkår – det er et politisk ansvar for den rette investering. "
809,Valdemar Alban,A,1,Velfærd skal ikke forklares – det skal mærkes,"Hverdagen skal hænge sammen, også i landdistrikterne. Alligevel oplever mange, at velfærden bliver dårligere, mens beslutningerne træffes længere væk. I landdistrikterne mærkes det tydeligt, når de største byer igen prioriteres først.
Jeg vil være en lokal stemme i Folketinget, der kæmper for retfærdige prioriteringer og en velfærd, man kan mærke i sin hverdag."
809,Valdemar Alban,A,2,Omsorg før systemer,"Velfærd er ikke skemaer og stopure. Det er tid, tryghed og faglighed. Alt for længe har regler og stramme budgetter fyldt mere end nærvær i ældreplejen. Det rammer både medarbejdere og de ældre, der fortjener værdighed og omsorg.
Jeg vil arbejde for en ældrepleje, hvor mennesker kommer før bureaukrati, og hvor kvaliteten måles i livskvalitet."
809,Valdemar Alban,A,3,Et trygt hjem er også velfærd,"Kystsikring handler om sikkerhed og fællesskab. Stormfloder og stigende vandstand er ikke et lokalt problem, men et nationalt ansvar.
Derfor skal regningen ikke ende hos helt almindelige familier. Staten skal tage ansvar for langsigtede løsninger, der beskytter vores hjem og lokalsamfund – så velfærden også kan mærkes, når vandet stiger."
241,Zenia Stampe,B,1,Opgør med svineindustrien,"Svineindustrien ødelægger vores natur, vores drikkevand og vores sundhed. De danske landskaber har udviklet sig til industriområder med stank, tung trafik og svinefabrikker. Vi drukner i gylle, mens dyrene lider og naturen dør. Det er på tide at gøre op med svineindustrien i Danmark. For dyrene og klimaet, for landet og vandet.

Det her er et svinevalg."
241,Zenia Stampe,B,2,Stop højrepopulismen,"Danmark trues af Trump og Putin. Men der er også politikere her i Danmark, der ønsker at samle magten, angribe minoriteter og bøje menneskerettighederne. Det er farligt. Derfor skal vi kæmpe for vores retsstat, kultur og demokrati. 

Det her er et værdivalg."
241,Zenia Stampe,B,3,Styrk dansk kulturliv,"Vi skal styrke dansk kunst og kultur, ikke det modsatte. Det gør vi ved at styrke kunstnerne og kulturlivet, og ved at styrke de steder, hvor danskernes mødes og taler om kunst og kultur. Med dette udspil markerer vi en tydelig anden kurs end nedskæringer og splittende fortællinger om land mod by; elite mod folk; kristne mod muslimer; mænd mod kvinder; kandisfans mod operaelskere."
248,Jeppe Fransson,B,1,Udlændinge er en gevinst for Danmark,"Der er en alt for hadsk tone mod udlændinge i Danmark. Både borgere, som er udlændinge, men også alle dem, som har udenlandsk baggrund. Særligt danske muslimer. Det skal bekæmpes og vi skal ikke ligge under for den hadske tone."
248,Jeppe Fransson,B,2,Afskaf børnefattigdom,"Vi har næsten 50.000 børn i Danmark, som hver eneste dag lever i fattigdom. Det er ødelæggende for dem og påvirker dem langt ind i voksenlivet. Vi skal genindføre fattigdomsgrænsen og sikre at ingen børnefamilier lever under fattigdomsgrænsen."
248,Jeppe Fransson,B,3,Skab en værdig handicappolitik,"Mennesker med handicap oplever i dag massiv diskrimination. Sagsbehandlingen i landets kommune er under al kritik. Derfor skal vi skabe en handicappolitik, som bygger på tillid til mennesker og respekt for FN's handicapkonvention."
246,Sofie Holm,B,1,Stem på STEM,Danmark lever af viden. Politik har brug for flere med naturvidenskabelig forståelse og mod til at investere i forskning og innovation. Derfor stiller jeg op: for at bringe STEM-kompetencer og evidensbaseret tænkning ind på Christiansborg. Vi har brug for politikere der ved at proteiner er mere og andet end bønner og bøffer. 
246,Sofie Holm,B,2,"Et stærkt, lige og specialiseret sundhedsvæsen på Sjælland","Sjællands sundhedsvæsen skal være førende inden for forskning, innovation og specialiseret behandling. Det kræver markante investeringer i vores hospitaler, uddannelser og forskningsmiljøer – prioriteret fra Christiansborg.

Vi skal løfte kvaliteten, tiltrække de dygtigste fagfolk og sikre behandling i verdensklasse."
246,Sofie Holm,B,3,En provins for både faglærte og forskere,"Sjælland skal være et sted, man vælger til.  Det kræver både stærke landdistrikter og levende stationsbyer. Vi skal sikre at både faglærte og akademikere kan bo og arbejde her. Grøn energi skal drive væksten: Sol og vind skal skabe lokale jobs, tiltrække nye kompetencer og sikre, at værdien kommer naboer til gavn gennem fælles ejerskab.
Engang lugtede gylle af penge, nu skal solceller ligne penge."
240,Line Krogh Lay,B,1,Et stærkt Sjælland,"I Sjællands Storkreds mærker vi konsekvenserne af centralisering og lange pendlertider. Uddannelsestilbud forsvinder, det er svært at finde en praktiserende læge, og unge flytter væk. Det svækker både lokalsamfund og foreningsliv. Jeg vil arbejde for bedre infrastruktur, flere lokale uddannelser og adgang til sundhed tættere på, hvor mennesker bor."
240,Line Krogh Lay,B,2,En grøn fremtid,"Naturen sætter grænser – uanset hvad vi beslutter politisk.
Jeg tager naturens tilstand alvorligt, fordi den er vores fælles grundlag for både liv og fremtid.
Vi skal gennemføre en grøn omstilling med klare grænser og plads til både natur og ansvarlig fødevareproduktion.
Uden klare grænser er det fællesskabet, der betaler prisen."
240,Line Krogh Lay,B,3,En stærk folkeskole,"Skolen skal ikke løbe hurtigere – den skal fungere bedre.
Som folkeskolelærer ser jeg, hvordan tempo og test skubber relationer og fællesskab i baggrunden.
Skolen skal være et sted, hvor børn lærer at være mennesker sammen – ikke kun at præstere.
Mere tillid og mere ro styrker både frihed og fællesskab."
243,Mette Hvid Brockmann,B,1,Mere liv i Landbruget,"Dansk landbrug skaber ikke længere nok værdi for det danske samfund og de danske landdistrikter. Tværtimod. Den konventionelle svineproduktion skal reduceres markant, med meget mere dyrevelfærd. Landbruget skal producere fødevarer med mere mad på markerne, dyrene skal holdes i naturnært landbrug, jorden skal på flere hænder og der skal flere hænder og meget mere lokal mad på lokale tallerkner."
243,Mette Hvid Brockmann,B,2,Slut med Udkantsdanmark,"Danmark er for lille til at have en udkant. Der er for stor geografisk forskel på adgangen til vores velfærdssamfund og det er en farlig falliterklæring, der skaber grobund for splittelse mellem by og land. Uanset hvor du bor i Danmark skal du have adgang til hele vores velfærdssamfund. Det kræver mere udflytning og bedre forbindelser. Og en politisk vision for et samlet Danmark."
243,Mette Hvid Brockmann,B,3,Uddannelse for alle - fra ABC til phd over hele landet,"Jeg vil have mere uddannelse, ikke mindre. Over hele landet skal børn og unge have ulighed for at uddanne sig efter evner og behov. Især 10. klasse og HF er noget, der er brug for udenfor de velhavende miljøer, hvor efterskolens 10. klasser er i budgettet. Unge skal ikke flyttes med adgangskrav. Vi skal investere i uddannelsesmiljøer, der tiltrækker, støtter og udvikler."
244,Helena Tjørnelund Christensen,B,1,Forebyggelse frem for alt,"Vi skal handle, før problemerne vokser sig store. I dag bruger vi enorme summer på at rydde op efter kriser, vi så komme. Det er uansvarligt. Jeg vil prioritere forebyggelse, der kan mærkes: Momsen på frugt og grønt skal helt væk, så det sunde valg er muligt for alle. Vi skal investere i vores børn, før mistrivsel bliver til frafald. Det er sund fornuft og god økonomi for os alle."
244,Helena Tjørnelund Christensen,B,2,Vi skal turde en differentieret behandlingsgaranti,"Som læge ved jeg, at alt ikke er lige alvorligt. Alligevel lader vi i dag ventelister og faste ""pakker"" styre, hvem der får hjælp. Det betyder, at mennesker med svær psykisk sygdom eller invaliderende lidelser ofte tabes, fordi de ikke passer i en kasse. Jeg vil have en differentieret behandlingsgaranti: De sygeste skal altid først. Vi skal prioritere efter faglighed, alvor og livskvalitet. "
244,Helena Tjørnelund Christensen,B,3,Klima og miljø: Forureneren skal betale,"Vi skal handle, før vandet står i stuen og giften er i drikkevandet. Jeg vil have en ambitiøs CO2-afgift og en national plan for klimasikring, så opgaven ikke lander hos den enkelte husejer. Det skal være slut med, at du og jeg står med regningen for andres forurening eller fælles infrastruktur. Forureneren skal betale – uanset om det gælder plastik i havet eller udledning af CO2. Naturen først."
249,Jeppe Trolle,B,1,Flere unge skal have en videregående uddannelse - ikke færre!,"Regeringen og SF, K og DD har lukket over 10% af de videregående uddannelser. Samtidig er ca. 30% af kandidatuddannelserne gjort 1-årige. Det betyder lavere uddannelsesniveau i Danmark, hvilket ifølge DØR koster DK 14 mia OM ÅRET i tabt produktivitet. Hvad værre er, så fører det til færre pladser, og dermed øget karakterræs for at komme ind på de videregående uddannelser. Det skal stoppes!"
249,Jeppe Trolle,B,2,Tag den grønne omstilling alvorligt,"Det er helt afgørende at vi når i mål med den grønne omstilling. Det betyder at vi må stoppe med at give landbruget fripas med frivillige ordninger. De skal naturligvis betale de samme CO2.afgifter som alle andre. Vi skal have lukket kødfabrikkerne, som smadrer vores grundvand, vores hav og vores folkesundhed, og som undergraver fødevaresikkerheden i verden. For slet ikke at nævne dyrevelfærd. "
249,Jeppe Trolle,B,3,Stop pesticider på grundvandsdannende områder,"Som byrådsmedlem har jeg i årevis kæmpet for at stoppe giftsprøjtningen på vores grundvandsdannende arealer. Desværre har regeringen insisteret på, at dette kun må ske af frivillighedens vej. Hvilket betyder, at der ikke sker noget. kommunerne og vandværkerne er magtesløse. Det skal stoppe. Vi skal have et landsdækkende sprøjteforbud. Landmændene skal ikke afpresse os. Rent drikkevand er en ret."
245,Kristian Stokholm,B,1,"Grøn omstilling, vedvarende energi og forsyningssikkerhed","Vedvarende energi er Danmarks spidskompetence: Vi er gode til vindenergi, solenergi og andre vedvarende energiformer - vi kan blive endnu bedre. Så sikre vi os mod afpresning og afhængighed af rædselsstyret i Rusland - og vi giver et sundt og stærkt land videre til kommende generationer."
245,Kristian Stokholm,B,2,Sikkerhedspolitik,"Danmark skal igen indtage sin vante plads som forkæmper for de små landes sikkerhed. Samarbejde og integration i og med FN, EU, NATO, OECD, Norden og rigsfælleskaberne skal dyrkes og styrkes."
245,Kristian Stokholm,B,3,Landdistrikternes kandidat,Jeg bor på landet - dér hvor kragerne vender. Jeg kommer fra husmandsbevægelsen og ønsker at danskerne tager ejerskab af landet tilbage.
247,Troels Brandt,B,1,uddannelse,"Uddannelsesniveauet er faldet gennem de seneste 10 år. Vi skal hjælpe flere unge igennem flere uddannelser. Og vi skal starte med at løfte folkeskolen og genforhandle reformen af ungdomsuddannelserne, der lukkede HF og 10. Klass, samt en ny universitetsreform med flere studiepladser."
247,Troels Brandt,B,2,rent drikkevand i hele Danmark,"Danmark kan ikke tage sit rene vand, sin rene luft og vores mangfoldige natur for givet. Derfor er vi klar til at omlægge noget af vores landbrug, så vi beskytter natur og klima. For vi må aldrig blive et land, hvor vi er tvunget til at drikke vand fra en flaske. Derfor skal vi stoppe med sprøjtning alle de steder, hvor der dannes rent drikkevand. Derudover skal vi have mere beskyttet havareal."
247,Troels Brandt,B,3,børn og unge,"Danmark skal være verdens bedste sted at være barn og ung. Vi vil have en ny generationskontrakt, hvor vi prioriter flere ressourcer til vores børns fremtid. Vi vil aflægge et børneløfte, hvor vi investerer 15 mia. kr. om året til daginstitutioner, skoler, fritidspædagogik og civilsamfundet. Alle børn skal have gode fællesskaber og voksne, der vil dem. En stærk fremtid starter med de små."
32,Jane Christensen,C,1,En værdig ældrepleje ,"Vores ældre har krav på og har brug for at vi sikrer en værdig ældrepleje. En ældrepleje, hvor fagligheden er høj og hvor personalet er oplært til at have respekt for borgeren og deres selvbestemmelsesret. "
32,Jane Christensen,C,2,En folkeskole hvor børn har lyst til at gå ,"Alt for mange børn, kan i dag ikke bestå folkeskolens afgangseksamen. Samtidig er skolerne præget af uro og vold. 
Det kan vi ikke byde vores børn. 
Der skal stilles større krav til forældrene om involvering ved vold og trusler. 
Vi skal kunne tilbyde større hjælp og mentorordninger til børn med udfordringer. 
Og vi skal give lærerne mere autoritet tilbage i klasseværelset"
32,Jane Christensen,C,3,En fornuftig klimapolitik,"Vi kan ikke basere hele vores strømforbrug på sol og vind. 
Derfor er vi nødt til. lige som vores nabolande, at investere i atomkraft 
Det vil give langt mere stabil energiressourcer end det vi har nu. 
Vi skal ikke være afhængige af at skulle købe strøm for nabolande, vi skal producere den selv. "
6,Barbara Engelstoft,C,1,Næstved Havn og bedre infrastruktur på Sydsjælland,"Jeg vil styrke infrastrukturen på Sydsjælland, så bedre forbindelser til Næstved og resten af området gør det lettere at pendle, styrker erhvervslivet og fremmer grønne transportløsninger. Samtidig har vi brug for en national havnepolitik, der sikrer ordentlige vilkår for mindre erhvervshavne og fastholder lokale arbejdspladser."
6,Barbara Engelstoft,C,2,"Et sikkert Danmark – Forsvar, udviklingsbistand og Grønland","En tryg nation kræver et stærkt forsvar og en udenrigspolitik, der sætter danske interesser først. Vi skal styrke sikkerheden gennem et troværdigt forsvar, aktivt EU- og NATO-engagement og ansvarlig udenrigspolitik.
Der skal investeres i kapaciteter, løn, udstyr og cybersikkerhed. Forsvaret skal samtidig gøre op med sexchikane og skabe ordentlige rammer, så flere unge vælger en militær løbebane."
6,Barbara Engelstoft,C,3,"Ansvarlige borgere – Frihed, ansvar og deregulering","Et stærkt samfund bygges ikke af regler og kontrol, men af mennesker, der tager ansvar for sig selv og hinanden. Når vi deregulerer og fjerner detailstyring, giver vi borgerne mere frihed til selv at vælge – og dermed større ansvar."
931,Silas Ipsen,C,1,Vi skal have et dansk forsvar som virker - også fremadrettet,"Vi har investeret milliarder i militært materiel for at styrke forsvaret.
Nu må vi sikre ordentlige løn- og arbejdsvilkår, så erfarent personel bliver og kan bruge det udstyr, vi har købt. Ellers risikerer vi spildte skattekroner og tabt kapacitet - det er økonomisk uansvarligt."
931,Silas Ipsen,C,2,"Mere AI på videregående ungdomsuddannelser, ikke mindre","Ungdoms uddannelserne skal ikke bekæmpe brugen af AI, de skal motiverer at den bruges som et værktøj.
Som ung konservativ kandidat kæmper jeg for, at AI integreres på alle videregående ungdomsuddannelser: ungdommen skal have konkrete værktøjer og  metodisk undervisning. 
Det skaber tryghed, ansvar og en fremtid hvor unge former arbejdsmarkedet - ikke bliver overhalet.  "
931,Silas Ipsen,C,3,Tidlig hjælp. Tæt på de unge - styrk fremtidens generationer,"I en tid hvor mistrivsel blandt unge er særlig høj, vil jeg sikre at lokale klubber, foreninger og frivillige som forebyggende ressource, kan give den praktisk støtte i overgange og etablere den fælles effektivt. 
Det skal ske gennem en børn- & Unge-kommission, der foreslår lokalt tilpassede indsatser - som virker til dem. 
Det styrker trivsel ved at skabe tryghed i nærmiljøet, og sparer samtidigt"
50,Marcus Knuth,C,1,Frit valg for vores unge og ældre - friskoler og friplejehjem,"Vi skal have friplejehjem i alle kommuner, så der er mere valgfrihed
Vi skal have lavere forældrebetaling til friskoler, så flere kan vælge mellem det kommunale og private	
Vi skal have frit valg mellem det private og det offentlige i sundhedsvæsnet
"
50,Marcus Knuth,C,2,Afskaf arveafgiften og generationsbeskatning - og nej til formueskat,"Jeg vil værne om vores private virksomheder – også når søn eller datter skal overtage.
Jeg vil fjerne regeringens generationsbeskatning på virksomhedsoverdragelse.
Jeg vil fjerne alle former for arveafgift og andre former for jantelovsbeskatning.
"
50,Marcus Knuth,C,3,Ny asyl- og udlændingepolitik - hjemsend kriminelle ved første dom ,"Vi skal træde ud af forældede konventioner, så vi kan udvise alle kriminelle ved første dom.
Vi hjemsende folk, når der er fred i deres hjemland – som der f.eks. er blevet i Syrien.
Vi skal stramme reglerne for statsborgerskab og permanent ophold.
"
841,Rune Kristensen,C,1,Væksten skal komme hele Sjælland og Lolland-Falster til gode,"Vi styrke yderområderne, så vi får skabt arbejdspladser dér, hvor folk bor. Der skal udflyttes statslige arbejdspladser og etableres flere uddannelser i vores lokalområde. Vi skal kunne komme lettere frem. Derfor skal motorvejsnettet på Sjælland udbygges. Og så skal vi styrke den danske konkurrencekraft. Det skaber arbejdspladser og vækst. Og det giver penge til velstand og velfærd."
841,Rune Kristensen,C,2,Familiernes tryghed skal sikres - familien være i centrum for politikken,"Familierne skal have flere penge til sig selv hver måned – samtidig med, at vi fokuserer velfærden på de svageste. Alle skal fortsat have adgang til en familielæge. Foreningslivet skal styrkes ved at sikre bedre vilkår for de frivillige."
841,Rune Kristensen,C,3,Vi skal styrke de danske værdier,"Vi skal styrke vores kulturarv.
Der skal indføres højere straffe for vold og voldtægter – og kriminelle indvandrere skal sendes hjem med det samme."
75,Vilhelm Møller,C,1,"Løft af psykiatrien. Hurtigere hjælp til børn, unge og andre sårbare. ","Vi skal bryde psykiatriens køer og flaskehalse nu ved langt større brug af private tilbud. Samtidig skal børn og unge have tidligere hjælp, før problemerne vokser. Og vi skal lytte til dem der kender barnet: forældre, lærere og pædagoger og handle hurtigt på deres bekymringer."
75,Vilhelm Møller,C,2,Et forsvar og beredskab der virker i virkeligheden,"Danmark skal kunne beskytte vores frihed og hverdag. Det kræver et stærkt forsvar med mandskab uddannelse og materiel, og et beredskab der kan håndtere kriser som strømudfald oversvømmelser og cyberangreb. Vi skal købe klogt, øve mere og sikre at ansvar og planer hænger sammen, så hjælpen kommer hurtigt, når det gælder."
75,Vilhelm Møller,C,3,Rent drikkevand og mere natur som vi afleverer videre i bedre stand,"Det er ulogisk at vente med at beskytte de mest sårbare områder, når oprydningen bagefter bliver mange gange dyrere. Forebyggelse koster en brøkdel af det, det koster at rense drikkevandet for de stoffer, der ender i grundvandet. Det er som at spare på taget og så betale langt mere for vandskaden. Lad os forebygge først og bruge pengene klogt."
818,Victoria Helene Olsen,C,1,Tryghed for alle,"Tryghed er fundamentet for et frit samfund. Man skal kunne færdes trygt dag og nat i hele Danmark. Kriminalitet skal have konsekvenser, og vi skal forebygge, så færre unge ender på afveje. I en usikker verden skal Danmark stå stærkt med et robust forsvar og tage ansvar for sikkerheden i hele rigsfællesskabet."
818,Victoria Helene Olsen,C,2,Frihed til at vælge selv,"Unge skal have frihed til at vælge deres egen vej. Uddannelsessystemet skal rumme både faglighed, dannelse og forskellighed med respekt for alle uddannelser.Trivsel blandt børn og unge skal prioriteres. Samtidig skal helt almindelige danskere have større råderum: Det skal kunne betale sig at arbejde, og staten skal ikke detailstyre vores liv."
818,Victoria Helene Olsen,C,3,Et fællesskab i balance,"Vi skal stille krav til dem, der kan, og støtte dem, der ikke kan. Det skal altid kunne betale sig at arbejde. En sund økonomi og mindre bureaukrati er forudsætningen for stærk velfærd. Fællesskabet skal skabe trygge rammer og lige muligheder,  især for børn og unge, som fortjener kvalitet i dagtilbud og skoler samt en god start på livet."
569,Astrid Carøe,F,1,Børn skal trives i vores daginstitutioner - indfør reelle minimumsnormeringer,"Selvom vi i SF har fået indført minimumsnormeringer og tilført mange penge til daginstitutionerne, er det stadig ikke nok. Der er for mange steder, hvor der er for mange børn til for få voksne og for lidt uddannet personale. Derfor skal vi have minimumsnormeringer i børnehøjde - nemlig på hver enkel institution, og ikke kun i gennemsnit i kommunen."
569,Astrid Carøe,F,2,Tid til det vigtigste - mere fleksibilitet i arbejdslivet og forlæng barslen,"Der er alt for mange der går ned med stress i Danmark. Og endnu flere der har svært ved at få tingene til at hænge sammen i hverdagen. Der skal være tid til det vigtigste. Til familien, til vennerne og til at tage sig tid til dem, hvis noget ramler. "
569,Astrid Carøe,F,3,Ingen børn skal vokse op i fattigdom - hæv børnepengene for de fattigste børn,"50.000 børn lever i fattigdom i Danmark i dag. Vi er et alt for rigt land til at vi burde acceptere det. Jeg har så svært ved at acceptere at politikere bruger milliarder på skattelettelser til de rigeste, i stedet for at få børnene ud af fattigdom. Det er kun blevet endnu vigtigere i en tid med stigende fødevarepriser, og hvor endnu flere har svært ved at få tingene til at hænge sammen."
570,Anne Valentina Berthelsen,F,1,Det gode børneliv,"Børn er vores fremtid, og det er kun blevet tydeligere for mig efter, at jeg selv er blevet mor. Der er forskel på børns muligheder afhængig af deres baggrund og hvor i landet, de vokser op, så vi skal sikre det gode børneliv på tværs af land og by med flere pædagoger i daginstitutionerne, løfte de svageste i folkeskolen, og sikre kortere skoledage, færre elever i klasserne og bedre specialtilbud."
570,Anne Valentina Berthelsen,F,2,Alderdom og ældrepleje med værdighed,"At blive ældre skal ikke være ensbetydende med at blive ensom, fattig og forsømt. Mulighederne for tidlig tilbagetrækning skal udvides, og ældrechecken skal hæves for dem, der har mindst. Samtidig skal vi investere i ældreplejen med flere medarbejdere, faste teams så de ældre møder kendte ansigter, bedre mad og flere ældreboliger, plejehjemspladser og seniorbofællesskaber."
570,Anne Valentina Berthelsen,F,3,Færre svinefabrikker og flere naturnationalparker,"Landbrugets forurening truer livet under havoverfladen, og dyrene på svinefabrikkerne lider. Der måles for store mængder giftige pesticidrester i flere drikkevandsboringer, og det truer vores rene drikkevand. Derfor er der behov for et forbud mod sprøjtegifte i alle sårbare vandvindingsområder og større omlægning til økologi i landbruget, et stop for svinefabrikker og flere naturnationalparker."
571,Mads Olsen,F,1,Billigere og bedre offentlig transport.,"Offentlig transport skal være 50% billigere for alle unge under 26 og studerende og lærlinge over 26. Den skal komme til tiden, være pålidelig og ikke være overfyldt. Som transportordfører har jeg kæmpet for det i lang tid og vil blive ved med det! For det må aldrig være prisen på en busbillet, der stopper dig fra at se dine venner eller komme til fodbold. 
"
571,Mads Olsen,F,2,Giv unge ro på,"Alt for mange unge er pressede. På økonomi, på overskud og på tid. Derfor skal vi have det ekstra SU-år tilbage, der skal være flere billige studieboliger og et mere fleksibelt uddannelsessystem. Vi skal have ro på, ikke mere stress! 
"
571,Mads Olsen,F,3,Investér i folkeskolen,"Folkeskolen skal være en ny rød regerings prestigeprojekt. Vi skal have flere klasser med to voksne, skolemad og og flere ture på lejrskole. Som tidligere lærervikar vil jeg kæmpe for, at vores børn og unge glæder sig til at komme i skole. 
"
572,Kristine Amalie Rostgård,F,1,Børneliv i trivsel,"Flere uddannede voksne i daginstitutioner og skoler.
Færre skærme i undervisningen og hurtigere hjælp, når børn og unge ikke trives.
"
572,Kristine Amalie Rostgård,F,2,Værdig alderdom,"Et godt liv stopper ikke, fordi man bliver gammel.
Der skal være tid til mennesker i ældreplejen, mindre minutstyring og bedre mulighed for fællesskab. Pårørende skal kunne gå ned i tid, når der er brug for dem.
"
572,Kristine Amalie Rostgård,F,3,"Forsvar, der virker","Danmark skal være et trygt land at vokse op  og bo i. 
Det kræver et forsvar, der fungerer og et stærkt samarbejde i Europa, så vi kan passe på hinanden både nu og fremover.
"
573,Claus Jørgensen,F,1,Rent miljø - sundt liv,"Vi skal passe på vores miljø, som vi jo er en forudsætning for vores liv. Men den måde vi behandler miljøet på, giver store udfordringer. Jeg kæmper for rent drikkevand, forbud mod PFAS og andre skadelige kemikalier, bedre dyrevelfærd (Har I set ""Hvem passer på grisene?"") og stop for sprøjtegift i områder, hvor vores grundvand dannes. Det skal være dyrere at forurene – og billigere at vælge grønt."
573,Claus Jørgensen,F,2,Stærk velfærd - mindre ulighed,"Velfærd kommer før skattelettelser! Vi skal have stoppet den voksende ulighed i Danmark, og det gør vi ved at rulle skattelettelserne til de rigeste tilbage. Og lad os få en skat på de store formuer og de store boliggevinster.
Der er i dag en skævhed i kvaliteten af sundhedstilbud, institutioner og skoler, alt efter hvor man bor, og det skal vi have rettet op på. "
573,Claus Jørgensen,F,3,Godt liv - hele livet,"I Danmark skal man være tryg hele livet. Alle skal have et godt liv fra barndom til alderdom med stærk velfærd. Derfor vil jeg arbejde for kortere ventetid i psykiatrien, flere hænder i skoler og institutioner, samt en meget stærkere ældrepleje, der er rustet til de udfordringer vi ser ind i. Vi skal sikre, at der er tid til mennesket, når samfundet passer på dem - det skal vi investere i!"
574,Michael Graakjær,F,1, Bekæmpelse af uligheden i samfundet,"Vores samfund bliver mere ulige - det skal ændres. Jeg vil bekæmpe ulighed deni uddannelsesmuligheder, sundhed, livslængde, ulighed mellem land og by osv."
574,Michael Graakjær,F,2,Trygt og retfærdigt arbejdsmarked ,"Nej til underbetaling, farligt arbejdsmiljø og undergravning af aftalerne. Flere rettigheder til lønarbejderne via krav til både offentlige og private arbejdsgivere."
574,Michael Graakjær,F,3,Turbo på den grønne omstilling,Vi har gjort for lidt og skal op i tempo. Vi skal fremrykke klimamålene til 2025 og sætte ambitiøse mål for rent drikkevand og mere natur. hockeymodellen og teknologifikset virker ikke godt nok.
575,Joan Kragh,F,1,Nærhed i velfærd – ligestilling og værdighed for alle,"
Velfærd må ikke afhænge af postnummer. Psykisk og fysisk sygdom skal behandles ligeværdigt, og mennesker med handicap skal have reel adgang til behandling og støtte – uden kamp mod systemet. Vi skal styrke psykiatrien og sikre specialiserede tilbud i hele landet.
"
575,Joan Kragh,F,2,Børn og unges trivsel – ordentlige rammer i stærke fællesskaber,"
Minimumsnormeringer skal kunne mærkes i hverdagen – ikke forsvinde i opgørelsesmetoder. Børn har ret til trygge rammer og voksne med tid til relationer. Unge skal mødes med stærke fællesskaber og tidlig støtte. Inklusion må aldrig være en spareøvelse. Trivsel er fundamentet for lige muligheder."
575,Joan Kragh,F,3," Grøn omstilling med sikre job, mere vild natur og høj dyrevelfærd","Den grønne omstilling skal skabe og fremtidssikre job og  uddannelser i hele landet. Vi skal investere i grøn erhvervsudvikling, kollektiv trafik og nye kompetencer – og sikre et landbrug med høj dyrevelfærd og færre svineproducenter. Natur, klima og arbejdspladser skal gå hånd i hånd."
576,Jeanne Bergmansen,F,1,22 undervisnkngslektioner redder Folkeskolen,"Lærerne flygter fra Folkeskolen, fagligheden er dalet markant, flere børn mistrives og de med diagnoser bliver ringere inkluderet da de ikke får den støtte der er brug for i Folkeskolen. 

Lærernes timeantal skal ned! Det kræver en regering, som tror på Folkeskolen og lærerne. Lærerne ved at de kan løfte opgaven med kvalitet - hvis de får god arbejdsramme igen. "
576,Jeanne Bergmansen,F,2,Inklusion bliver til eksklusion,"Inklusion på skolerne, kræver økonomiske ressourcer. Alt for mange børn og familier, bliver efterladt i livskriser, grundet det politiske ønske om 98% inklusion. 

Vi skal løfte mennesker  - ikke nedbryde dem via systemet."
576,Jeanne Bergmansen,F,3,Gode dagtilbud sikrer gode Folkeskoler,"Dagtilbud er ikke blot pasning - dagtilbudskvalitet sikrer, at børnene får en god Folkeskolegang. Derfor skal pædagogernes arbejde vægtes højere, så børnene får en god grunduddannelse."
838,Ali Yahya,F,1,Frisættelse af folkeskolen,"Folkeskolen skal have ro, ressourcer og tillid. Lærere og pædagoger skal bruge tiden på undervisning og relationer – ikke dokumentation. Vi skal investere i trivsel, flere voksne og stærkere specialindsatser. Mindre skoler i landdistrikterne skal beskyttes. En stærk folkeskole er fundamentet for lighed og fællesskab."
838,Ali Yahya,F,2,Trygge vilkår for børn og unge,"Ingen børn må vokse op i utryghed eller fattigdom. Vi skal bekæmpe børnefattigdom, styrke forebyggelse og sikre stabil støtte til udsatte familier. Mental sundhed skal prioriteres, og der skal være lettere adgang til hjælp. Fritidsliv og fællesskaber skal styrkes, så alle unge får en reel chance."
838,Ali Yahya,F,3,En ambitiøs og retfærdig grøn omstilling,"Danmark skal gå forrest i klimakampen. Vi skal investere i vedvarende energi og grøn innovation, men omstillingen skal være retfærdig. Lokalsamfund skal inddrages, og borgere skal have mulighed for medejerskab. Den grønne omstilling skal skabe arbejdspladser og sikre fremtidens velfærd."
866,Martin Graff Jørgensen,F,1,Børn og unge,Vi skal investere i vores fremtid. Det gør vi bedst gennem investeringer i vores børn og unge. De investeringer skal skabe ro og stabilitet i hverdagen. Fra de står op og tager i skoler eller institutioner til de bliver puttet af mor eller far om aftenen.
866,Martin Graff Jørgensen,F,2,Mere natur og biodiversitet,"Vi skal investere i en mere bæredygtig fremtid. En fremtid med større og mere sammenhængende naturområder, med øget biodiversitet og hvor naturoplevelser ikke er for de få, men for de mange."
